日期,淨尖峰供電能力(MW),尖峰負載(MW),備轉容量(MW),備轉容量率(%),工業用電(百萬度),民生用電(百萬度),核一#1(萬瓩),核一#2(萬瓩),核二#1(萬瓩),核二#2(萬瓩),核三#1,核三#2,林口#1,林口#2,林口#3,台中#1,台中#2,台中#3,台中#4,台中#5,台中#6,台中#7,台中#8,台中#9,台中#10,興達#1,興達#2,興達#3,興達#4,大林#1,大林#2,和平#1,和平#2,麥寮#1,麥寮#2,麥寮#3,汽電共生,大潭 (#1-#6),通霄 (#1-#6，GT#9),興達 (#1-#5),南部 (#1-#4),大林(#5-#6),海湖 (#1-#2),國光 #1,新桃#1,星彰#1,星元#1,嘉惠#1,豐德(#1-#2),協和 (#1-#4),氣渦輪,離島,德基,青山,谷關,天輪,馬鞍,萬大,大觀,鉅工,大觀二,明潭,碧海,立霧,龍澗,卓蘭,水里,其他小水力,風力發電,太陽能發電
20220807,37819,32384,5435,16.78,357.012,300.276,0,0,0,96.3,93.6,93.4,75.7,76,75.4,46.9,51.9,49.6,51.5,53,53,0,50.7,48.8,54.2,47.9,47.6,51.8,52.1,75.7,68.8,58.6,58.5,57,57,52.2,55,376.9,320.9,199.7,95.2,36.4,84.5,0,0,45.2,46.2,45.4,88.5,44.3,0,17.2,3.1,2.4,5.6,5.9,5.1,1,0.8,0.3,29.8,66.4,0.5,1.4,4.1,4,0.3,24.7,1.8,0
20220808,44360,39191,5169,13.19,397.075,333.973,0,0,0,95.8,94.2,93.7,75.6,75.8,75.1,46.5,51.8,48.6,51.3,53.2,53,0,52.5,50.4,53.9,47.8,46.6,51.7,52.2,75.7,74.7,59.7,59.8,56.9,57,57.2,64.4,445.5,319.4,205.2,99.5,77.8,89,44.5,43.4,48.7,50.7,118.9,93.8,27.5,5.7,12.5,3,1.9,1.3,1.6,1,1.1,0.9,0.1,15.9,40.9,0.5,1.4,1.1,0.9,0.6,15.9,8.3,443.5
20220809,43779,39336,4443,11.29,406.95,342.279,0,0,0,95.9,93.7,93.3,75.6,75.7,75.4,47.8,51.8,49.6,51.4,52.8,53.4,0,52.5,48.8,50.1,47.8,47.4,51.5,52.1,75.8,74.9,59.9,59.9,56.8,56.9,57.2,62.9,445.5,322.4,216.1,111.5,96.7,88.7,44.2,43.9,48.8,50.6,119.1,98.2,45.8,0,14.3,3.5,3.5,5.3,4.7,2.4,1.2,1.3,0.3,42,78.1,0.5,1.4,2.4,0,0.6,14.9,5.7,308
20220810,44015,39028,4987,12.78,407.29,342.565,0,0,0,95.8,93.6,93.2,75.6,75.6,75,48.9,51.8,49.6,51.2,52.7,53.4,0,52.8,49.2,50,48.1,47.5,51.7,51.9,75.7,74.6,59.7,59.9,56.9,57,57.2,66.7,441.5,318.2,201.1,111.5,80.6,89.4,45.3,44.3,48.7,50.4,119.5,92.8,29.2,0,12.8,1,1.1,3.3,2.9,1.4,1.1,0.7,0,14.9,50.3,0.5,1.4,0.1,0,0.3,15.2,10.2,408.7
20220811,43332,39217,4115,10.49,407.347,342.612,0,0,0,95.4,93.9,93.5,75.1,75.8,75,46.4,51.9,49.1,51.5,52.4,53.5,0,52.8,48.9,49.8,47.6,47.5,51.5,51.6,75.8,75,60,59.9,56.8,56.9,57.2,61.1,446.4,320.5,204.3,111.5,96.7,89.2,44.5,44.1,48.9,50.9,119.7,95.2,54.7,0,16.1,3,2.3,2,1.9,1,1.1,3.4,0.7,15.7,20.4,0.5,1.4,1,0,0.3,15.8,2.7,417.8
20220812,43430,38870,4560,11.73,401.211,337.452,0,0,0,95.6,93.3,93,75.7,75.5,75,47.3,51.9,47.8,50.5,52.8,53.4,0,52.7,49.8,51.4,47.5,47.6,51.7,51.7,75.8,68.5,60,59.8,56.7,56.8,52.4,59,413.7,326.3,193.2,107.3,92,89.1,44,43.8,48.8,51.1,119.7,96.5,47,0,15.6,1.6,1.8,1.2,1.6,1,1.2,0.9,0,14.7,27.7,0.5,1.2,0,0,0.1,18.8,11.1,432.5
20220813,42371,34408,7963,23.14,372.533,313.33,0,0,0,95.6,93.5,93.3,75.5,74.9,75.3,48,51.9,49.2,51,52.8,53.4,0,52.8,47.3,48,47.3,47.3,51.7,52,75.8,75.9,59.8,59.9,25,56.7,52.4,51,344,323.4,187,110.3,36.3,26.6,44.3,43.3,0,0,14.3,45.3,27.3,0,12.2,3,1.9,1.2,1.6,0.9,1,0.7,0,15.5,30.1,0.5,1.2,0,0,0.2,14.9,8.6,499.6
20220814,36431,33258,3173,9.54,359.077,302.013,0,0,0,96.3,93.6,93.3,75.7,75,75.4,47.2,51.9,48.1,51,53.3,53.5,0,53.1,49.1,48.7,47.7,47.5,51.4,52,75.8,74,46.3,58,24.9,52.1,52.3,51.9,405.9,287.1,215.9,108.7,96.9,44.8,44.9,0,49.1,0,51,98.1,73.5,0,18.2,9.2,15.2,8.1,8,6,4.5,0.6,0,38.8,74.6,2.9,1.2,4.7,4,0.3,26.7,2.3,0
20220815,43197,38606,4591,11.89,398.242,334.955,0,0,0,95.9,93.4,93.1,75.5,75,75.3,47.7,51.9,48.7,49.5,52.9,53.4,0,52.8,49.4,49.8,47.9,47.5,51.9,52,75.8,75.9,59.9,59.8,57,56.9,52.4,59.1,441.2,322.4,208.8,99.4,96.8,89.1,44.2,43.9,48.7,50.5,119.7,94.6,34.6,0,14.6,2.2,2.5,1.3,1.6,0.9,1,0.9,0.1,11.9,37.2,0.5,1.2,0,0,0.1,17.7,3.6,379.4
20220816,43016,38540,4476,11.61,404.791,340.462,0,0,0,96.1,93.6,93.3,75.5,75,75.1,47.9,51.9,49.5,50.9,52.6,53.3,0,52.9,48.6,49.4,47.5,47.5,51.7,52,75.8,75.8,59.9,59.8,57,56.9,57.3,62.6,421.8,316.5,204.3,104.4,53.8,89.1,44.6,43.9,48.7,50.3,118.8,93.7,29.2,0,13,0,1.1,1.3,1.6,0.9,1.1,1.4,0.2,13.7,37.2,0.5,1.1,0.7,0,0.2,17.6,8.4,437.7
20220817,43020,38941,4079,10.47,403.663,339.513,0,0,0,95.9,93.5,93.2,75.1,75.4,75.5,47.7,51.8,50.3,51.1,52.1,53.3,0,52.6,48.3,48.6,47.7,47.5,51.5,52.1,75.8,75.6,59.7,59.9,56.9,56.8,57.2,62.4,434,323.3,203.5,103.9,96.9,89.1,44.9,44.6,49,50.9,118.6,95.3,76.8,0,16.6,2.8,2.3,1.4,1.8,0.9,0.5,2.1,0.5,25.5,17.7,0.5,1.1,0.9,0,0.1,17.9,5.1,359.8
20220818,42366,37678,4688,12.44,396.747,333.697,0,0,0,96.1,93.5,93.3,75.3,75.8,75.3,46.7,51.9,48.6,50.8,52.4,53.4,0,53,50.3,48.8,47.8,47.5,51.5,52,75.8,75.7,59.8,59.9,56.9,56.9,57.2,65.7,423.3,323.6,199.2,106.6,96.8,89.7,44.9,44.4,49.2,50.9,118.1,98.5,56.8,0,17,2.1,1.2,1.2,1.4,0.6,0.5,1.4,0.9,21.4,17.9,0.5,1.1,0,0,0,12.9,5.4,274.5
20220819,43793,38304,5489,14.33,396.812,333.752,0,0,0,95.8,93.4,93.3,75.6,75.8,75.6,47.2,51.8,50.3,51.3,52.9,53.4,0,53.1,49.4,51.8,47.6,47.4,51.4,51.8,75.8,76,59.6,59.9,46.8,56.7,57.2,61.1,447.8,315.2,202.9,86.2,39.5,89.2,45.1,44.9,44.9,46,118.3,93.7,14,0,11.7,1.1,0.5,1.6,1.8,0.9,0.5,1.1,0.7,14.2,32.4,0.5,1.1,0,0,0,15.9,22.9,424.8
20220820,42121,34166,7955,23.28,371.767,312.687,0,0,0,73.8,93.5,93.2,75.2,75.7,74.8,46.8,47.1,47.7,46.6,48.2,48.5,0,48.4,49.5,49.5,48.1,47.5,51.7,40.5,75.8,76,59.9,59.9,56.9,56.7,57.2,53.6,317.6,314.2,206.8,81.2,36.4,84.3,0,0,0,45.8,59.4,47.6,27.7,0,12.2,0,1,1.5,1.8,0.9,1.1,1.3,0.9,12.4,11.9,0.5,1.1,0,0,0,12.9,8.9,503.4
20220821,37131,32937,4194,12.73,356.7,300.014,0,0,0,96.5,93.9,93.6,75.6,76,75.7,47.5,51.9,49.6,51.5,51.8,53.5,0,51.9,48.9,49.5,47.9,47.4,51.7,52.2,75.8,76,46.6,58,56.9,52.1,52.3,55.1,340.6,322.6,205.8,95.8,82.9,89.1,45.3,44.7,49.3,51.6,37.7,49,27.2,0,12.9,3,8.5,8.3,8.1,6,1,3.2,1.5,30.3,66.7,4.9,1.1,4.5,6.1,0,18.6,7.8,0
20220822,44092,39516,4576,11.58,403.317,339.223,0,0,0,95.9,93.8,93.5,75.5,75.5,75.1,49.5,51.8,49.8,51.3,52.3,53.4,0,52.7,47.3,48.9,47,47.6,51.7,51.9,75.7,75.9,59.6,59.9,57,56.7,57.2,63.4,398.5,318,198.9,109.9,96.7,88.8,44,43.5,47.8,50.6,119,93.5,81.2,0,17.5,3,1.9,1.6,1.7,1,1.1,2.5,1.2,15.6,31.1,0.5,1.1,0.1,0,0,15.7,6.4,470.6
20220823,43134,39918,3216,8.06,415.037,349.08,0,0,0,95.5,93.5,93.2,75.8,75.6,75.4,47.8,51.8,50.1,51.3,52.2,53.4,0,52.1,47.9,51.2,47.8,47.6,51.7,52.1,75.8,74.8,59.8,59.8,56.9,56.7,52.3,66.3,413.1,323.7,212.2,110.2,96.8,88.5,44.1,43.9,48.4,50.5,118.9,92.7,81.2,0,18,3,2.6,1.5,1.7,0.9,1,2.5,1.3,20.5,72,0.5,1,0,0,0,13.9,3.9,420.2
20220824,41788,39795,1993,5.01,415.006,349.054,0,0,0,96.2,93.5,93.2,75.7,75.2,75.4,47,51.8,49,51.1,51.3,52.9,0,51.8,49.1,49.4,47.7,47.6,51.7,52.2,75.8,74.9,59.3,59.8,56.9,56.8,57.2,81,411.3,321.8,215.7,112.7,96.7,88.5,43.5,43.6,47.9,50.6,119,96.7,83,36.8,17.5,11.2,16.5,13.2,9.9,6.7,2.9,6.5,2.4,23.6,92.1,2.1,1,4.3,0,0,15.3,11.2,258.8
